accession	file_name	file_type	url	local_relative_path	dataset_license	dataset_license_url	license_status	redistribution_status	download_status
MTBLS11212	m_MTBLS11212_LC-MS_positive_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11212/m_MTBLS11212_LC-MS_positive_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS11212/m_MTBLS11212_LC-MS_positive_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11212	s_MTBLS11212.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11212/s_MTBLS11212.txt	raw/metabolomics/MetaboLights/MTBLS11212/s_MTBLS11212.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11336	a_MTBLS11336_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11336/a_MTBLS11336_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS11336/a_MTBLS11336_LC-MS_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11336	a_MTBLS11336_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11336/a_MTBLS11336_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS11336/a_MTBLS11336_LC-MS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11336	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11336/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS11336/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11336	m_MTBLS11336_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11336/m_MTBLS11336_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS11336/m_MTBLS11336_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11336	m_MTBLS11336_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11336/m_MTBLS11336_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS11336/m_MTBLS11336_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11336	s_MTBLS11336.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11336/s_MTBLS11336.txt	raw/metabolomics/MetaboLights/MTBLS11336/s_MTBLS11336.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11719	a_MTBLS11719_LC-MS_negative__metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11719/a_MTBLS11719_LC-MS_negative__metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS11719/a_MTBLS11719_LC-MS_negative__metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11719	a_MTBLS11719_LC-MS_positive__metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11719/a_MTBLS11719_LC-MS_positive__metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS11719/a_MTBLS11719_LC-MS_positive__metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11719	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11719/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS11719/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11719	m_MTBLS11719_LC-MS_negative__metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11719/m_MTBLS11719_LC-MS_negative__metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS11719/m_MTBLS11719_LC-MS_negative__metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11719	m_MTBLS11719_LC-MS_positive__metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11719/m_MTBLS11719_LC-MS_positive__metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS11719/m_MTBLS11719_LC-MS_positive__metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11719	s_MTBLS11719.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11719/s_MTBLS11719.txt	raw/metabolomics/MetaboLights/MTBLS11719/s_MTBLS11719.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11958	a_MTBLS11958_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11958/a_MTBLS11958_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS11958/a_MTBLS11958_LC-MS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11958	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11958/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS11958/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11958	m_MTBLS11958_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11958/m_MTBLS11958_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS11958/m_MTBLS11958_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS11958	s_MTBLS11958.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS11958/s_MTBLS11958.txt	raw/metabolomics/MetaboLights/MTBLS11958/s_MTBLS11958.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12422	a_MTBLS12422_LC-MS_alternating_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12422/a_MTBLS12422_LC-MS_alternating_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12422/a_MTBLS12422_LC-MS_alternating_hilic_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12422	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12422/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS12422/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12422	m_MTBLS12422_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12422/m_MTBLS12422_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12422/m_MTBLS12422_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12422	s_MTBLS12422.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12422/s_MTBLS12422.txt	raw/metabolomics/MetaboLights/MTBLS12422/s_MTBLS12422.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12576	a_MTBLS12576_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12576/a_MTBLS12576_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12576/a_MTBLS12576_LC-MS_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12576	a_MTBLS12576_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12576/a_MTBLS12576_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12576/a_MTBLS12576_LC-MS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12576	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12576/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS12576/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12576	m_MTBLS12576_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12576/m_MTBLS12576_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12576/m_MTBLS12576_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12576	m_MTBLS12576_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12576/m_MTBLS12576_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12576/m_MTBLS12576_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12576	s_MTBLS12576.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12576/s_MTBLS12576.txt	raw/metabolomics/MetaboLights/MTBLS12576/s_MTBLS12576.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12639	a_MTBLS12639_LC-MS___metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12639/a_MTBLS12639_LC-MS___metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12639/a_MTBLS12639_LC-MS___metabolite_profiling.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12639	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12639/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS12639/i_Investigation.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12639	m_MTBLS12639_LC-MS___metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12639/m_MTBLS12639_LC-MS___metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12639/m_MTBLS12639_LC-MS___metabolite_profiling_v2_maf.tsv	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12639	s_MTBLS12639.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12639/s_MTBLS12639.txt	raw/metabolomics/MetaboLights/MTBLS12639/s_MTBLS12639.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS1264	a_MTBLS1264_LC-DAD_bioaccumulation__metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS1264/a_MTBLS1264_LC-DAD_bioaccumulation__metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS1264/a_MTBLS1264_LC-DAD_bioaccumulation__metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS1264	a_MTBLS1264_LC-DAD_depletion__metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS1264/a_MTBLS1264_LC-DAD_depletion__metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS1264/a_MTBLS1264_LC-DAD_depletion__metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS1264	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS1264/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS1264/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS1264	m_MTBLS1264_LC-DAD___metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS1264/m_MTBLS1264_LC-DAD___metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS1264/m_MTBLS1264_LC-DAD___metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS1264	s_MTBLS1264.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS1264/s_MTBLS1264.txt	raw/metabolomics/MetaboLights/MTBLS1264/s_MTBLS1264.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS12777	a_MTBLS12777_LC-MS_negative_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12777/a_MTBLS12777_LC-MS_negative_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12777/a_MTBLS12777_LC-MS_negative_hilic_metabolite_profiling.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12777	a_MTBLS12777_LC-MS_positive_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12777/a_MTBLS12777_LC-MS_positive_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12777/a_MTBLS12777_LC-MS_positive_hilic_metabolite_profiling.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12777	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12777/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS12777/i_Investigation.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12777	m_MTBLS12777_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12777/m_MTBLS12777_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12777/m_MTBLS12777_LC-MS_negative_hilic_metabolite_profiling_v2_maf.tsv	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12777	m_MTBLS12777_LC-MS_positive_hilic_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12777/m_MTBLS12777_LC-MS_positive_hilic_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12777/m_MTBLS12777_LC-MS_positive_hilic_metabolite_profiling_v2_maf.tsv	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12777	s_MTBLS12777.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12777/s_MTBLS12777.txt	raw/metabolomics/MetaboLights/MTBLS12777/s_MTBLS12777.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12886	a_MTBLS12886_LC-MS_negative_direct-infusion_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12886/a_MTBLS12886_LC-MS_negative_direct-infusion_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12886/a_MTBLS12886_LC-MS_negative_direct-infusion_metabolite_profiling.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12886	a_MTBLS12886_LC-MS_positive_direct-infusion_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12886/a_MTBLS12886_LC-MS_positive_direct-infusion_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12886/a_MTBLS12886_LC-MS_positive_direct-infusion_metabolite_profiling.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12886	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12886/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS12886/i_Investigation.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12886	m_MTBLS12886_LC-MS_negative_direct-infusion_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12886/m_MTBLS12886_LC-MS_negative_direct-infusion_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12886/m_MTBLS12886_LC-MS_negative_direct-infusion_metabolite_profiling_v2_maf.tsv	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12886	m_MTBLS12886_LC-MS_positive_direct-infusion_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12886/m_MTBLS12886_LC-MS_positive_direct-infusion_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12886/m_MTBLS12886_LC-MS_positive_direct-infusion_metabolite_profiling_v2_maf.tsv	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12886	s_MTBLS12886.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12886/s_MTBLS12886.txt	raw/metabolomics/MetaboLights/MTBLS12886/s_MTBLS12886.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12905	a_MTBLS12905_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12905/a_MTBLS12905_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12905/a_MTBLS12905_LC-MS_negative_reverse-phase_metabolite_profiling.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12905	a_MTBLS12905_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12905/a_MTBLS12905_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS12905/a_MTBLS12905_LC-MS_positive_reverse-phase_metabolite_profiling.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12905	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12905/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS12905/i_Investigation.txt	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
MTBLS12905	m_MTBLS12905_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS12905/m_MTBLS12905_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS12905/m_MTBLS12905_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	CC0 1.0 Universal	https://creativecommons.org/publicdomain/zero/1.0/	per_study_terms	conditional_until_reviewed	pending
